holiday,weekend,mon,tue,wed,thur,fri,sat,sun,temperature,rain,humidity,dayoff,sandwich,jan,feb,mar,apr,may,jun,jul,aug,sep,oct,nov,dec,spring,summer,fall,winter,event
1,1,0,0,0,0,0,1,0,0.3023255813953488,0.003606853020739405,0.5917808219178081,1,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.0
1,1,0,0,0,0,0,0,1,0.44651162790697674,0.0,0.5917808219178081,1,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.0
0,0,1,0,0,0,0,0,0,0.4046511627906977,0.0,0.4657534246575342,0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.0
0,0,0,1,0,0,0,0,0,0.40930232558139534,0.0,0.4657534246575342,0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.0
0,0,0,0,1,0,0,0,0,0.44883720930232557,0.0,0.6602739726027397,0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.0
0,0,0,0,0,1,0,0,0,0.5627906976744186,0.0,0.47397260273972597,0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.0
0,0,0,0,0,0,1,0,0,0.2930232558139535,0.0,0.3136986301369863,0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.0
1,1,0,0,0,0,0,1,0,0.23720930232558138,0.0,0.1863013698630137,1,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.0
1,1,0,0,0,0,0,0,1,0.36279069767441857,0.0018034265103697026,0.34931506849315064,1,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.0
0,0,1,0,0,0,0,0,0,0.42790697674418604,0.013525698827772768,0.7904109589041095,0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.0
0,0,0,1,0,0,0,0,0,0.3441860465116279,0.0,0.4794520547945206,0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.0
0,0,0,0,1,0,0,0,0,0.3209302325581395,0.0,0.5808219178082191,0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.0
0,0,0,0,0,1,0,0,0,0.21627906976744185,0.0,0.34794520547945207,0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.0
0,0,0,0,0,0,1,0,0,0.2255813953488372,0.0,0.4712328767123287,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.0
1,1,0,0,0,0,0,1,0,0.3302325581395349,0.0,0.5068493150684932,1,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.0
1,1,0,0,0,0,0,0,1,0.327906976744186,0.0,0.34246575342465757,1,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.0
0,0,1,0,0,0,0,0,0,0.3186046511627907,0.0,0.4931506849315068,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.0
0,0,0,1,0,0,0,0,0,0.34883720930232553,0.0,0.5643835616438355,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.0
0,0,0,0,1,0,0,0,0,0.4046511627906977,0.023895401262398554,0.6739726027397259,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.0
0,0,0,0,0,1,0,0,0,0.4116279069767442,0.0,0.4273972602739726,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.0
0,0,0,0,0,0,1,0,0,0.5116279069767442,0.0,0.5219178082191781,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.0
1,1,0,0,0,0,0,1,0,0.5744186046511628,0.0,0.6383561643835616,1,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.0
1,1,0,0,0,0,0,0,1,0.5883720930232559,0.0,0.6438356164383562,1,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.0
0,0,1,0,0,0,0,0,0,0.541860465116279,0.16681695220919748,0.7972602739726027,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.0
0,0,0,1,0,0,0,0,0,0.4418604651162791,0.002254283137962128,0.7013698630136986,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.0
0,0,0,0,1,0,0,0,0,0.48604651162790696,0.0,0.5767123287671233,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.0
0,0,0,0,0,1,0,0,0,0.4883720930232558,0.11992786293958521,0.747945205479452,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.0
0,0,0,0,0,0,1,0,0,0.4720930232558139,0.21190261496844004,0.9452054794520548,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.0
1,1,0,0,0,0,0,1,0,0.22325581395348837,0.012623985572587915,0.7041095890410958,1,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.0
1,1,0,0,0,0,0,0,1,0.06744186046511627,0.0,0.5082191780821917,1,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.0
0,0,1,0,0,0,0,0,0,0.13488372093023254,0.0,0.40410958904109584,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.0
0,0,0,1,0,0,0,0,0,0.2069767441860465,0.0,0.4849315068493151,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.0
0,0,0,0,1,0,0,0,0,0.13720930232558137,0.002254283137962128,0.6315068493150685,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.0
0,0,0,0,0,1,0,0,0,0.039534883720930225,0.0,0.5534246575342465,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.0
0,0,0,0,0,0,1,0,0,0.044186046511627886,0.0,0.45342465753424654,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.0
1,1,0,0,0,0,0,1,0,0.13488372093023254,0.0,0.44794520547945205,1,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.0
1,1,0,0,0,0,0,0,1,0.23023255813953486,0.003155996393146979,0.6972602739726026,1,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.0
1,0,1,0,0,0,0,0,0,0.2558139534883721,0.0,0.7561643835616438,1,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.0
0,0,0,1,0,0,0,0,0,0.31627906976744186,0.0,0.6561643835616437,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.0
0,0,0,0,1,0,0,0,0,0.3255813953488372,0.0,0.6739726027397259,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.0
0,0,0,0,0,1,0,0,0,0.2930232558139535,0.0,0.7383561643835617,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.0
0,0,0,0,0,0,1,0,0,0.3093023255813953,0.0,0.6876712328767123,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.0
1,1,0,0,0,0,0,1,0,0.2837209302325581,0.008566275924256087,0.8890410958904109,1,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.0
1,1,0,0,0,0,0,0,1,0.35348837209302325,0.008115419296663661,0.8301369863013699,1,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.0
1,0,1,0,0,0,0,0,0,0.35348837209302325,0.0,0.6972602739726026,1,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
0,0,0,1,0,0,0,0,0,0.3581395348837209,0.0,0.6561643835616437,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
0,0,0,0,1,0,0,0,0,0.3093023255813953,0.0009017132551848513,0.6972602739726026,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
0,0,0,0,0,1,0,0,0,0.2883720930232558,0.0,0.6698630136986301,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
0,0,0,0,0,0,1,0,0,0.3953488372093023,0.0,0.6808219178082191,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1,1,0,0,0,0,0,1,0,0.29767441860465116,0.0013525698827772767,0.5698630136986301,1,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1,1,0,0,0,0,0,0,1,0.213953488372093,0.0,0.3835616438356164,1,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
0,0,1,0,0,0,0,0,0,0.1767441860465116,0.0,0.36438356164383556,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
0,0,0,1,0,0,0,0,0,0.2837209302325581,0.012623985572587915,0.6178082191780822,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
0,0,0,0,1,0,0,0,0,0.23488372093023255,0.0027051397655545534,0.8315068493150684,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
0,0,0,0,0,1,0,0,0,0.27906976744186046,0.0,0.7205479452054795,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
0,0,0,0,0,0,1,0,0,0.33255813953488367,0.0,0.4438356164383561,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1,1,0,0,0,0,0,1,0,0.27441860465116275,0.0,0.39863013698630134,1,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1,1,0,0,0,0,0,0,1,0.2930232558139535,0.015779981965734897,0.726027397260274,1,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
0,0,1,0,0,0,0,0,0,0.21627906976744185,0.0,0.3561643835616438,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
0,0,0,1,0,0,0,0,0,0.2209302325581395,0.0,0.3958904109589041,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
0,0,0,0,1,0,0,0,0,0.2837209302325581,0.057258791704238046,0.7767123287671232,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
0,0,0,0,0,1,0,0,0,0.3651162790697674,0.06853020739404869,0.8986301369863015,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
0,0,0,0,0,0,1,0,0,0.4023255813953488,0.0,0.5780821917808219,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1,1,0,0,0,0,0,1,0,0.3674418604651163,0.05500450856627592,0.7684931506849315,1,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1,1,0,0,0,0,0,0,1,0.327906976744186,0.0009017132551848513,0.7931506849315069,1,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
0,0,1,0,0,0,0,0,0,0.1395348837209302,0.0,0.5232876712328767,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
0,0,0,1,0,0,0,0,0,0.05116279069767443,0.00045085662759242564,0.5602739726027397,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
0,0,0,0,1,0,0,0,0,0.10465116279069764,0.0,0.5260273972602739,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
0,0,0,0,0,1,0,0,0,0.16511627906976745,0.0,0.36986301369863017,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
0,0,0,0,0,0,1,0,0,0.2209302325581395,0.0,0.573972602739726,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1,1,0,0,0,0,0,1,0,0.26744186046511625,0.0,0.5123287671232877,1,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1,1,0,0,0,0,0,0,1,0.25813953488372093,0.0,0.5424657534246575,1,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
0,0,1,0,0,0,0,0,0,0.24186046511627907,0.0,0.5342465753424658,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
0,0,0,1,0,0,0,0,0,0.29534883720930233,0.0,0.41369863013698627,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
0,0,0,0,1,0,0,0,0,0.4023255813953488,0.0,0.29999999999999993,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
0,0,0,0,0,1,0,0,0,0.3581395348837209,0.0,0.5205479452054794,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
0,0,0,0,0,0,1,0,0,0.36046511627906974,0.0,0.4945205479452055,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1,1,0,0,0,0,0,1,0,0.37209302325581395,0.0018034265103697026,0.6383561643835616,1,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1,1,0,0,0,0,0,0,1,0.40930232558139534,0.005861136158701533,0.6643835616438357,1,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
0,0,1,0,0,0,0,0,0,0.36046511627906974,0.05545536519386835,0.806849315068493,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
0,0,0,1,0,0,0,0,0,0.30465116279069765,0.004959422903516682,0.8630136986301371,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
0,0,0,0,1,0,0,0,0,0.2720930232558139,0.0,0.5397260273972603,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
0,0,0,0,0,1,0,0,0,0.27906976744186046,0.0,0.5753424657534247,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
0,0,0,0,0,0,1,0,0,0.2930232558139535,0.0,0.5095890410958904,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1,1,0,0,0,0,0,1,0,0.29534883720930233,0.0,0.5876712328767123,1,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1,1,0,0,0,0,0,0,1,0.2837209302325581,0.0,0.5547945205479453,1,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
0,0,1,0,0,0,0,0,0,0.34883720930232553,0.0,0.4178082191780822,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
0,0,0,1,0,0,0,0,0,0.4604651162790697,0.0,0.48082191780821915,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
0,0,0,0,1,0,0,0,0,0.5720930232558139,0.0,0.6630136986301369,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
0,0,0,0,0,1,0,0,0,0.4023255813953488,0.009017132551848512,0.8027397260273972,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
0,0,0,0,0,0,1,0,0,0.3372093023255814,0.0,0.5301369863013699,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1,1,0,0,0,0,0,1,0,0.3930232558139535,0.0,0.5191780821917807,1,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1,1,0,0,0,0,0,0,1,0.3930232558139535,0.12804328223624886,0.7863013698630137,1,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
0,0,1,0,0,0,0,0,0,0.49302325581395345,0.07484220018034266,0.9602739726027396,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
0,0,0,1,0,0,0,0,0,0.3883720930232558,0.022542831379621278,0.8904109589041096,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
0,0,0,0,1,0,0,0,0,0.3581395348837209,0.08070333633904418,0.8643835616438356,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
0,0,0,0,0,1,0,0,0,0.313953488372093,0.016681695220919748,0.7630136986301368,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
0,0,0,0,0,0,1,0,0,0.33488372093023255,0.0,0.5808219178082191,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1,1,0,0,0,0,0,1,0,0.33255813953488367,0.014878268710550044,0.5602739726027397,1,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1,1,0,0,0,0,0,0,1,0.3186046511627907,0.007664562669071235,0.8547945205479452,1,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
0,0,1,0,0,0,0,0,0,0.3511627906976744,0.0,0.5972602739726027,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
0,0,0,1,0,0,0,0,0,0.3883720930232558,0.0,0.3287671232876712,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
0,0,0,0,1,0,0,0,0,0.4116279069767442,0.0,0.3575342465753425,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
0,0,0,0,0,1,0,0,0,0.3837209302325581,0.0009017132551848513,0.5753424657534247,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1,0,0,0,0,0,1,0,0,0.213953488372093,0.0,0.1808219178082192,1,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0
1,1,0,0,0,0,0,1,0,0.2441860465116279,0.0,0.3794520547945206,1,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0
1,1,0,0,0,0,0,0,1,0.3883720930232558,0.005410279531109107,0.6575342465753425,1,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0
0,0,1,0,0,0,0,0,0,0.42093023255813955,0.0,0.4794520547945206,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0
0,0,0,1,0,0,0,0,0,0.4023255813953488,0.011271415689810639,0.7767123287671232,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0
0,0,0,0,1,0,0,0,0,0.42790697674418604,0.0,0.5164383561643836,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0
0,0,0,0,0,1,0,0,0,0.37209302325581395,0.0,0.3684931506849315,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0
0,0,0,0,0,0,1,0,0,0.33255813953488367,0.0,0.2753424657534247,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0
1,1,0,0,0,0,0,1,0,0.3186046511627907,0.0,0.26712328767123283,1,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0
1,1,0,0,0,0,0,0,1,0.37209302325581395,0.0,0.2589041095890411,1,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0
0,0,1,0,0,0,0,0,0,0.413953488372093,0.0,0.4383561643835616,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0
0,0,0,1,0,0,0,0,0,0.3953488372093023,0.009017132551848512,0.7150684931506848,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0
0,0,0,0,1,0,0,0,0,0.41860465116279066,0.0,0.4164383561643835,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0
0,0,0,0,0,1,0,0,0,0.4604651162790697,0.0,0.4328767123287671,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0
0,0,0,0,0,0,1,0,0,0.48604651162790696,0.0,0.3246575342465754,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0
1,1,0,0,0,0,0,1,0,0.5302325581395348,0.0,0.23835616438356166,1,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0
1,1,0,0,0,0,0,0,1,0.4906976744186046,0.0,0.37534246575342467,1,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0
0,0,1,0,0,0,0,0,0,0.44883720930232557,0.0,0.1397260273972603,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0
0,0,0,1,0,0,0,0,0,0.4325581395348837,0.0,0.3917808219178083,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0
0,0,0,0,1,0,0,0,0,0.37209302325581395,0.0,0.25616438356164384,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0
0,0,0,0,0,1,0,0,0,0.38604651162790693,0.0,0.32739726027397253,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0
0,0,0,0,0,0,1,0,0,0.5,0.01848512173128945,0.4616438356164384,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0
1,1,0,0,0,0,0,1,0,0.6116279069767442,0.0013525698827772767,0.40410958904109584,1,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0
1,1,0,0,0,0,0,0,1,0.5930232558139534,0.0,0.32054794520547947,1,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0
0,0,1,0,0,0,0,0,0,0.48372093023255813,0.03065825067628494,0.6534246575342465,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0
0,0,0,1,0,0,0,0,0,0.42093023255813955,0.08791704238052299,0.7684931506849315,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0
0,0,0,0,1,0,0,0,0,0.5023255813953488,0.0,0.5671232876712329,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0
0,0,0,0,0,1,0,0,0,0.47441860465116276,0.09603246167718665,0.9109589041095891,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0
0,0,0,0,0,0,1,0,0,0.4813953488372093,0.0009017132551848513,0.7287671232876711,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0
1,1,0,0,0,0,0,1,0,0.4976744186046511,0.0,0.5712328767123287,1,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0
1,1,0,0,0,0,0,0,1,0.5186046511627906,0.0,0.2808219178082192,1,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0
0,0,1,0,0,0,0,0,0,0.569767441860465,0.0,0.22739726027397267,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.0
0,0,0,1,0,0,0,0,0,0.6395348837209303,0.0,0.3027397260273973,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.0
0,0,0,0,1,0,0,0,0,0.5720930232558139,0.0721370604147881,0.9315068493150684,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.0
0,0,0,0,0,1,0,0,0,0.5767441860465117,0.0,0.6465753424657533,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.0
0,0,0,0,0,0,1,0,0,0.5744186046511628,0.0,0.4794520547945206,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.0
1,1,0,0,0,0,0,1,0,0.5720930232558139,0.0,0.46849315068493147,1,0.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.0
1,1,0,0,0,0,0,0,1,0.6348837209302325,0.0,0.26027397260273977,1,0.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.0
0,0,1,0,0,0,0,0,0,0.6488372093023256,0.0,0.22739726027397267,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.0
0,0,0,1,0,0,0,0,0,0.6209302325581395,0.0,0.26575342465753427,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.0
0,0,0,0,1,0,0,0,0,0.6023255813953488,0.0,0.36575342465753424,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.0
0,0,0,0,0,1,0,0,0,0.6395348837209303,0.0,0.4876712328767123,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.0
0,0,0,0,0,0,1,0,0,0.672093023255814,0.0,0.4273972602739726,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.0
1,1,0,0,0,0,0,1,0,0.713953488372093,0.0,0.3082191780821918,1,0.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.0
1,1,0,0,0,0,0,0,1,0.7372093023255815,0.0,0.2863013698630137,1,0.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.0
0,0,1,0,0,0,0,0,0,0.641860465116279,0.03381424706943192,0.7630136986301368,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.0
0,0,0,1,0,0,0,0,0,0.5976744186046512,0.002254283137962128,0.6945205479452055,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.0
0,0,0,0,1,0,0,0,0,0.627906976744186,0.0,0.452054794520548,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.0
0,0,0,0,0,1,0,0,0,0.6674418604651162,0.0,0.3301369863013699,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.0
0,0,0,0,0,0,1,0,0,0.6883720930232557,0.0,0.28767123287671237,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.0
1,1,0,0,0,0,0,1,0,0.5930232558139534,0.015779981965734897,0.7424657534246575,1,0.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.0
1,1,0,0,0,0,0,0,1,0.641860465116279,0.00045085662759242564,0.6520547945205479,1,0.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.0
0,0,1,0,0,0,0,0,0,0.6697674418604651,0.0,0.43698630136986294,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.0
0,0,0,1,0,0,0,0,0,0.6465116279069767,0.0,0.4301369863013699,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.0
0,0,0,0,1,0,0,0,0,0.586046511627907,0.0193868349864743,0.6986301369863015,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.0
0,0,0,0,0,1,0,0,0,0.627906976744186,0.0,0.5904109589041096,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.0
0,0,0,0,0,0,1,0,0,0.6790697674418604,0.0,0.5219178082191781,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.0
1,1,0,0,0,0,0,1,0,0.7,0.0,0.3410958904109589,1,0.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.0
1,1,0,0,0,0,0,0,1,0.7279069767441859,0.0,0.3506849315068493,1,0.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.0
0,0,1,0,0,0,0,0,0,0.6651162790697673,0.003606853020739405,0.6465753424657533,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.0
0,0,0,1,0,0,0,0,0,0.6511627906976745,0.0,0.6356164383561643,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.0
0,0,0,0,1,0,0,0,0,0.6488372093023256,0.0,0.3616438356164383,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.0
