holiday,weekend,temperature,humidity,target,rain,mon,tue,wed,thur,fri,sat,sun
0,1,21.2,84.8,239,1,False,False,True,False,False,False,False
0,1,22.9,80.6,347,1,False,False,False,True,False,False,False
0,1,25.3,75.5,751,0,False,False,False,False,True,False,False
0,1,27.5,79.1,2246,0,False,False,False,False,False,True,False
0,1,28.7,71.9,1824,0,False,False,False,False,False,False,True
0,1,29.1,69.8,209,0,True,False,False,False,False,False,False
0,1,29.0,73.9,155,0,False,True,False,False,False,False,False
0,1,29.4,71.3,192,0,False,False,True,False,False,False,False
0,1,28.6,69.1,147,0,False,False,False,True,False,False,False
0,1,27.9,72.1,320,0,False,False,False,False,True,False,False
0,1,28.6,71.1,1477,0,False,False,False,False,False,True,False
0,1,29.0,72.3,826,0,False,False,False,False,False,False,True
0,1,30.0,74.5,155,0,True,False,False,False,False,False,False
0,1,31.4,65.9,63,0,False,True,False,False,False,False,False
0,1,31.0,48.1,70,0,False,False,True,False,False,False,False
0,1,29.8,42.4,100,0,False,False,False,True,False,False,False
0,1,29.0,44.9,245,0,False,False,False,False,True,False,False
0,1,28.6,54.4,1191,0,False,False,False,False,False,True,False
0,1,25.3,78.9,772,1,False,False,False,False,False,False,True
0,1,23.4,83.3,271,1,True,False,False,False,False,False,False
0,1,22.9,84.8,210,1,False,True,False,False,False,False,False
0,1,22.6,90.8,51,1,False,False,True,False,False,False,False
0,1,22.0,96.6,31,1,False,False,False,True,False,False,False
0,1,24.3,90.3,113,1,False,False,False,False,True,False,False
0,1,24.6,93.1,366,1,False,False,False,False,False,True,False
0,1,27.9,77.3,2345,0,False,False,False,False,False,False,True
0,1,28.4,76.1,210,0,True,False,False,False,False,False,False
0,1,28.6,78.0,500,1,False,True,False,False,False,False,False
0,1,28.9,75.0,760,0,False,False,True,False,False,False,False
0,1,29.9,70.1,323,0,False,False,False,True,False,False,False
0,1,30.4,68.0,393,0,False,False,False,False,True,False,False
0,1,30.6,66.8,993,0,False,False,False,False,False,True,False
0,1,31.6,61.5,976,0,False,False,False,False,False,False,True
0,1,30.9,66.3,774,0,True,False,False,False,False,False,False
0,1,31.2,62.6,588,0,False,True,False,False,False,False,False
0,1,30.9,59.6,705,0,False,False,True,False,False,False,False
0,1,29.9,61.9,845,0,False,False,False,True,False,False,False
0,1,30.4,64.5,971,0,False,False,False,False,True,False,False
0,1,31.2,65.3,1428,0,False,False,False,False,False,True,False
0,1,27.4,80.8,1256,1,False,False,False,False,False,False,True
0,1,28.4,81.0,465,1,True,False,False,False,False,False,False
0,1,29.3,71.0,451,0,False,True,False,False,False,False,False
0,1,28.0,84.3,264,1,False,False,True,False,False,False,False
0,1,27.5,74.5,511,0,False,False,False,True,False,False,False
0,1,26.1,75.0,759,0,False,False,False,False,True,False,False
0,1,24.3,89.6,1475,1,False,False,False,False,False,True,False
0,1,26.2,73.5,2914,0,False,False,False,False,False,False,True
0,1,24.3,86.4,960,1,True,False,False,False,False,False,False
0,1,24.3,82.8,832,1,False,True,False,False,False,False,False
0,1,26.8,86.0,582,1,False,False,True,False,False,False,False
0,1,28.5,74.5,1090,0,False,False,False,True,False,False,False
1,1,28.9,78.6,5223,0,False,False,False,False,True,False,False
0,1,28.6,74.6,4962,0,False,False,False,False,False,True,False
0,1,28.2,76.3,2465,0,False,False,False,False,False,False,True
0,1,29.2,70.9,758,0,True,False,False,False,False,False,False
0,1,29.0,73.0,688,0,False,True,False,False,False,False,False
0,1,29.5,70.9,378,0,False,False,True,False,False,False,False
0,1,29.9,70.3,382,0,False,False,False,True,False,False,False
0,1,29.8,70.1,1106,0,False,False,False,False,True,False,False
0,1,29.2,73.1,3886,0,False,False,False,False,False,True,False
0,1,30.6,65.3,2439,0,False,False,False,False,False,False,True
0,1,30.3,70.0,185,0,True,False,False,False,False,False,False
0,1,26.2,87.0,515,1,False,True,False,False,False,False,False
0,1,26.9,76.9,674,0,False,False,True,False,False,False,False
0,1,28.1,72.8,555,0,False,False,False,True,False,False,False
0,1,29.3,74.4,443,0,False,False,False,False,True,False,False
0,1,29.4,72.0,3905,0,False,False,False,False,False,True,False
0,1,27.9,76.9,1279,0,False,False,False,False,False,False,True
0,1,26.8,82.4,233,1,True,False,False,False,False,False,False
0,1,25.4,79.5,243,1,False,True,False,False,False,False,False
0,1,26.0,79.4,217,1,False,False,True,False,False,False,False
0,1,26.1,82.1,233,1,False,False,False,True,False,False,False
0,1,28.1,72.3,800,0,False,False,False,False,True,False,False
0,1,28.0,76.3,4474,1,False,False,False,False,False,True,False
0,1,24.4,90.5,1397,1,False,False,False,False,False,False,True
0,1,22.2,85.5,360,0,True,False,False,False,False,False,False
0,1,20.4,85.6,178,1,False,True,False,False,False,False,False
0,1,23.8,78.4,902,0,False,False,True,False,False,False,False
0,1,24.9,69.6,660,0,False,False,False,True,False,False,False
0,1,22.8,83.3,755,1,False,False,False,False,True,False,False
0,1,25.1,83.0,4296,1,False,False,False,False,False,True,False
0,1,25.3,78.4,5287,0,False,False,False,False,False,False,True
0,1,25.3,81.0,566,0,True,False,False,False,False,False,False
0,1,25.8,88.0,664,1,False,True,False,False,False,False,False
0,1,23.5,93.3,51,1,False,False,True,False,False,False,False
0,1,21.9,80.5,1634,0,False,False,False,True,False,False,False
0,1,20.3,77.8,1595,1,False,False,False,False,True,False,False
0,1,20.1,90.6,6527,1,False,False,False,False,False,True,False
0,1,21.6,75.3,6066,0,False,False,False,False,False,False,True
0,1,21.2,66.5,941,0,True,False,False,False,False,False,False
0,1,22.3,60.8,1591,0,False,True,False,False,False,False,False
0,1,22.9,81.3,939,1,False,False,True,False,False,False,False
0,1,22.2,96.4,1319,1,False,False,False,True,False,False,False
0,1,21.3,83.5,3559,0,False,False,False,False,True,False,False
0,1,23.1,78.3,8580,0,False,False,False,False,False,True,False
0,1,20.4,95.3,521,1,False,False,False,False,False,False,True
0,1,19.9,80.0,1740,0,True,False,False,False,False,False,False
0,1,19.3,79.8,2341,0,False,True,False,False,False,False,False
0,1,20.3,75.9,1261,0,False,False,True,False,False,False,False
0,1,20.5,80.3,3453,0,False,False,False,True,False,False,False
1,1,18.5,93.6,755,1,False,False,False,False,True,False,False
0,1,20.7,94.6,5589,1,False,False,False,False,False,True,False
1,1,21.7,94.5,4507,1,False,False,False,False,False,False,True
1,1,19.9,95.5,1838,1,True,False,False,False,False,False,False
1,1,19.9,95.8,2720,1,False,True,False,False,False,False,False
1,1,21.2,91.6,11506,1,False,False,True,False,False,False,False
1,1,21.1,76.0,10194,0,False,False,False,True,False,False,False
0,1,21.5,73.5,5381,0,False,False,False,False,True,False,False
0,1,23.1,72.9,10236,0,False,False,False,False,False,True,False
0,1,20.9,88.3,3200,1,False,False,False,False,False,False,True
0,1,18.6,93.1,102,1,True,False,False,False,False,False,False
0,1,18.3,88.8,1675,1,False,True,False,False,False,False,False
0,1,20.3,79.8,1730,1,False,False,True,False,False,False,False
0,1,19.4,88.8,2231,1,False,False,False,True,False,False,False
0,1,19.8,81.8,4313,1,False,False,False,False,True,False,False
0,1,16.6,92.3,5410,1,False,False,False,False,False,True,False
0,1,16.3,79.0,6114,0,False,False,False,False,False,False,True
0,1,11.5,71.8,2304,0,True,False,False,False,False,False,False
0,1,11.3,73.3,3462,0,False,True,False,False,False,False,False
0,1,13.4,78.0,2171,0,False,False,True,False,False,False,False
0,1,15.8,76.6,3606,0,False,False,False,True,False,False,False
0,1,15.7,76.4,4768,0,False,False,False,False,True,False,False
0,1,14.3,77.1,9769,0,False,False,False,False,False,True,False
0,1,13.2,74.9,5410,0,False,False,False,False,False,False,True
0,1,9.5,53.4,1094,0,True,False,False,False,False,False,False
0,1,8.5,63.3,2275,0,False,True,False,False,False,False,False
0,1,9.6,67.5,1893,0,False,False,True,False,False,False,False
0,1,10.2,75.3,2187,0,False,False,False,True,False,False,False
0,1,12.6,75.9,5376,0,False,False,False,False,True,False,False
0,1,13.6,69.0,7367,1,False,False,False,False,False,True,False
0,1,9.4,65.3,3985,1,False,False,False,False,False,False,True
0,1,7.0,64.6,994,0,True,False,False,False,False,False,False
0,1,10.5,72.6,886,0,False,True,False,False,False,False,False
0,1,10.4,78.1,1297,0,False,False,True,False,False,False,False
0,1,11.3,79.4,1663,0,False,False,False,True,False,False,False
0,1,13.3,73.6,2839,0,False,False,False,False,True,False,False
0,1,13.7,77.8,6139,1,False,False,False,False,False,True,False
0,1,13.7,66.3,3941,0,False,False,False,False,False,False,True
0,1,8.9,42.0,742,0,True,False,False,False,False,False,False
0,1,8.2,58.8,699,0,False,True,False,False,False,False,False
0,1,8.8,70.6,575,0,False,False,True,False,False,False,False
0,1,9.3,70.0,1611,0,False,False,False,True,False,False,False
0,1,8.5,66.0,2211,0,False,False,False,False,True,False,False
0,1,8.8,63.0,6062,0,False,False,False,False,False,True,False
0,1,11.2,64.5,4275,1,False,False,False,False,False,False,True
0,1,5.6,52.8,540,0,True,False,False,False,False,False,False
0,1,3.0,52.5,312,0,False,True,False,False,False,False,False
0,1,4.4,55.3,583,0,False,False,True,False,False,False,False
0,1,8.5,61.9,484,0,False,False,False,True,False,False,False
0,1,7.0,56.1,856,0,False,False,False,False,True,False,False
0,1,7.6,67.8,4045,0,False,False,False,False,False,True,False
0,1,8.8,71.6,3261,0,False,False,False,False,False,False,True
0,1,12.0,72.4,639,0,True,False,False,False,False,False,False
0,1,8.0,75.9,102,1,False,True,False,False,False,False,False
0,1,7.2,64.0,740,0,False,False,True,False,False,False,False
0,1,5.2,76.5,67,1,False,False,False,True,False,False,False
0,1,3.7,50.0,777,0,False,False,False,False,True,False,False
0,1,6.6,62.9,3672,0,False,False,False,False,False,True,False
0,1,13.9,70.4,3187,0,False,False,False,False,False,False,True
0,1,7.9,49.9,562,0,True,False,False,False,False,False,False
0,1,2.2,43.9,241,0,False,True,False,False,False,False,False
0,1,-3.2,49.4,163,0,False,False,True,False,False,False,False
0,1,-1.6,61.1,166,1,False,False,False,True,False,False,False
0,1,-1.1,54.3,273,0,False,False,False,False,True,False,False
0,1,4.3,64.0,1554,0,False,False,False,False,False,True,False
0,1,10.4,74.3,2678,0,False,False,False,False,False,False,True
0,1,4.9,33.8,296,0,True,False,False,False,False,False,False
0,1,2.2,58.3,192,0,False,True,False,False,False,False,False
0,1,5.1,66.5,323,0,False,False,True,False,False,False,False
0,1,5.0,71.9,930,1,False,False,False,True,False,False,False
0,1,3.1,58.8,431,0,False,False,False,False,True,False,False
0,1,3.6,82.4,610,1,False,False,False,False,False,True,False
0,1,1.1,78.0,917,0,False,False,False,False,False,False,True
0,1,1.8,77.9,305,0,True,False,False,False,False,False,False
0,1,5.7,79.1,237,0,False,True,False,False,False,False,False
0,1,5.2,68.4,253,0,False,False,True,False,False,False,False
0,1,2.4,62.8,282,0,False,False,False,True,False,False,False
0,1,4.7,68.4,354,0,False,False,False,False,True,False,False
0,1,7.7,82.3,1273,1,False,False,False,False,False,True,False
0,1,-0.1,45.0,1428,0,False,False,False,False,False,False,True
0,1,-0.5,55.6,432,0,True,False,False,False,False,False,False
0,1,1.7,76.9,174,1,False,True,False,False,False,False,False
0,1,2.6,88.4,263,1,False,False,True,False,False,False,False
1,1,-1.7,63.8,2540,0,False,False,False,True,False,False,False
0,1,-6.2,41.9,373,0,False,False,False,False,True,False,False
0,1,-2.2,69.3,1081,1,False,False,False,False,False,True,False
0,1,3.6,77.5,1459,0,False,False,False,False,False,False,True
0,1,5.3,79.4,786,1,True,False,False,False,False,False,False
0,1,0.4,46.9,757,0,False,True,False,False,False,False,False
0,1,-3.4,44.8,384,0,False,False,True,False,False,False,False
1,1,-6.2,42.0,735,0,False,False,False,True,False,False,False
0,1,-6.2,53.1,419,0,False,False,False,False,True,False,False
0,1,-2.9,65.0,988,0,False,False,False,False,False,True,False
0,1,2.5,62.5,1084,0,False,False,False,False,False,False,True
0,1,-0.2,52.1,418,0,True,False,False,False,False,False,False
0,1,-0.7,47.9,242,0,False,True,False,False,False,False,False
0,1,1.3,54.6,251,0,False,False,True,False,False,False,False
0,1,-3.6,37.8,221,0,False,False,False,True,False,False,False
0,1,1.2,55.5,324,0,False,False,False,False,True,False,False
0,1,3.9,54.8,497,1,False,False,False,False,False,True,False
0,1,-5.0,48.3,346,0,False,False,False,False,False,False,True
0,1,-1.5,68.4,234,1,True,False,False,False,False,False,False
0,1,0.5,53.3,110,1,False,True,False,False,False,False,False
0,1,-1.0,42.3,179,0,False,False,True,False,False,False,False
0,1,7.9,73.3,413,0,False,False,False,True,False,False,False
0,1,2.6,81.0,472,0,False,False,False,False,True,False,False
0,1,2.5,58.6,2223,0,False,False,False,False,False,True,False
0,1,1.6,57.4,2088,0,False,False,False,False,False,False,True
0,1,-1.0,59.5,278,1,True,False,False,False,False,False,False
0,1,-6.4,44.3,116,0,False,True,False,False,False,False,False
0,1,-7.1,56.8,187,0,False,False,True,False,False,False,False
0,1,-6.9,53.6,61,0,False,False,False,True,False,False,False
0,1,-3.8,65.8,224,0,False,False,False,False,True,False,False
0,1,-3.0,53.8,703,1,False,False,False,False,False,True,False
0,1,-4.0,43.9,806,0,False,False,False,False,False,False,True
0,1,-3.5,56.8,471,0,True,False,False,False,False,False,False
0,1,-1.8,47.9,221,0,False,True,False,False,False,False,False
0,1,-4.0,35.9,215,0,False,False,True,False,False,False,False
0,1,-3.0,41.8,202,0,False,False,False,True,False,False,False
0,1,-4.6,40.0,310,0,False,False,False,False,True,False,False
0,1,-3.6,49.0,1070,0,False,False,False,False,False,True,False
0,1,-1.0,51.0,1093,1,False,False,False,False,False,False,True
0,1,-1.9,64.8,252,1,True,False,False,False,False,False,False
0,1,-0.5,63.5,188,0,False,True,False,False,False,False,False
0,1,2.1,68.3,306,0,False,False,True,False,False,False,False
0,1,4.8,66.3,528,0,False,False,False,True,False,False,False
0,1,-2.9,38.4,263,0,False,False,False,False,True,False,False
0,1,-5.7,39.8,770,0,False,False,False,False,False,True,False
0,1,-6.7,50.4,434,0,False,False,False,False,False,False,True
0,1,-2.0,55.3,387,0,True,False,False,False,False,False,False
0,1,1.5,71.1,173,0,False,True,False,False,False,False,False
0,1,3.1,73.9,334,0,False,False,True,False,False,False,False
0,1,2.6,61.5,374,0,False,False,False,True,False,False,False
0,1,4.6,65.4,681,0,False,False,False,False,True,False,False
0,1,6.6,73.3,2689,0,False,False,False,False,False,True,False
0,1,5.8,60.9,3278,0,False,False,False,False,False,False,True
1,1,2.1,45.8,3680,0,True,False,False,False,False,False,False
1,1,1.9,52.8,3557,0,False,True,False,False,False,False,False
1,1,3.5,49.0,3331,0,False,False,True,False,False,False,False
0,1,2.1,47.9,1160,0,False,False,False,True,False,False,False
0,1,5.6,49.0,1410,0,False,False,False,False,True,False,False
0,1,10.6,44.6,8201,0,False,False,False,False,False,True,False
0,1,9.4,44.8,3104,0,False,False,False,False,False,False,True
0,1,3.0,31.8,1306,0,True,False,False,False,False,False,False
0,1,0.8,71.4,84,1,False,True,False,False,False,False,False
0,1,6.3,66.6,1490,0,False,False,True,False,False,False,False
0,1,7.7,61.6,3075,0,False,False,False,True,False,False,False
0,1,8.2,68.3,3161,0,False,False,False,False,True,False,False
0,1,7.9,63.0,8158,0,False,False,False,False,False,True,False
1,1,8.6,57.3,7811,0,False,False,False,False,False,False,True
1,1,5.9,80.3,197,1,True,False,False,False,False,False,False
0,1,6.9,70.8,197,1,False,True,False,False,False,False,False
0,1,6.5,55.9,221,0,False,False,True,False,False,False,False
0,1,7.4,69.3,1201,1,False,False,False,True,False,False,False
0,1,2.0,76.5,104,1,False,False,False,False,True,False,False
0,1,1.5,51.0,1709,0,False,False,False,False,False,True,False
0,1,2.2,46.9,2229,0,False,False,False,False,False,False,True
0,1,2.8,56.4,143,0,True,False,False,False,False,False,False
0,1,3.6,56.1,172,0,False,True,False,False,False,False,False
0,1,4.9,52.9,234,0,False,False,True,False,False,False,False
0,1,6.8,58.4,221,0,False,False,False,True,False,False,False
0,1,7.4,46.4,400,0,False,False,False,False,True,False,False
0,1,7.6,45.3,4695,0,False,False,False,False,False,True,False
0,1,6.2,66.4,2120,0,False,False,False,False,False,False,True
0,1,7.5,60.9,362,0,True,False,False,False,False,False,False
0,1,9.3,46.1,383,0,False,True,False,False,False,False,False
0,1,6.2,87.8,37,1,False,False,True,False,False,False,False
0,1,6.0,51.1,324,0,False,False,False,True,False,False,False
0,1,6.9,57.5,622,0,False,False,False,False,True,False,False
0,1,8.9,51.6,6262,0,False,False,False,False,False,True,False
0,1,10.6,36.1,5617,0,False,False,False,False,False,False,True
0,1,11.8,35.5,797,0,True,False,False,False,False,False,False
0,1,13.4,44.5,600,0,False,True,False,False,False,False,False
0,1,13.3,50.0,507,0,False,False,True,False,False,False,False
0,1,13.1,50.8,607,0,False,False,False,True,False,False,False
0,1,13.3,47.3,918,0,False,False,False,False,True,False,False
0,1,13.2,50.9,7953,0,False,False,False,False,False,True,False
0,1,13.9,38.8,6587,0,False,False,False,False,False,False,True
0,1,12.9,61.4,605,1,True,False,False,False,False,False,False
0,1,14.0,72.3,342,1,False,True,False,False,False,False,False
0,1,13.3,61.5,669,0,False,False,True,False,False,False,False
0,1,11.6,54.4,829,0,False,False,False,True,False,False,False
0,1,14.6,57.4,1293,0,False,False,False,False,True,False,False
0,1,11.5,86.3,2782,1,False,False,False,False,False,True,False
0,1,11.6,54.3,6799,0,False,False,False,False,False,False,True
0,1,10.0,77.1,517,1,True,False,False,False,False,False,False
0,1,8.2,37.0,687,0,False,True,False,False,False,False,False
0,1,10.3,39.4,0,0,False,False,True,False,False,False,False
0,1,10.9,76.5,0,1,False,False,False,True,False,False,False
0,1,10.6,90.6,0,1,False,False,False,False,True,False,False
0,1,13.5,73.3,0,0,False,False,False,False,False,True,False
0,1,15.8,53.4,0,0,False,False,False,False,False,False,True
0,1,19.0,38.1,0,0,True,False,False,False,False,False,False
0,1,18.5,39.6,0,0,False,True,False,False,False,False,False
0,1,19.0,43.9,0,0,False,False,True,False,False,False,False
0,1,19.9,32.4,0,0,False,False,False,True,False,False,False
0,1,15.0,56.9,0,1,False,False,False,False,True,False,False
0,1,18.0,59.3,0,0,False,False,False,False,False,True,False
0,1,20.0,54.3,0,0,False,False,False,False,False,False,True
0,1,13.3,66.4,0,1,True,False,False,False,False,False,False
0,1,13.3,40.0,0,0,False,True,False,False,False,False,False
0,1,14.4,40.4,0,0,False,False,True,False,False,False,False
0,1,16.4,37.5,0,0,False,False,False,True,False,False,False
0,1,16.7,29.0,0,0,False,False,False,False,True,False,False
0,1,17.7,36.3,0,0,False,False,False,False,False,True,False
0,1,17.3,36.1,0,0,False,False,False,False,False,False,True
0,1,17.4,35.1,0,0,True,False,False,False,False,False,False
0,1,14.7,51.0,0,0,False,True,False,False,False,False,False
0,1,14.2,53.0,0,0,False,False,True,False,False,False,False
0,1,16.2,42.9,0,0,False,False,False,True,False,False,False
0,1,16.7,42.5,0,0,False,False,False,False,True,False,False
0,1,17.8,55.6,0,0,False,False,False,False,False,True,False
0,1,12.8,92.3,0,1,False,False,False,False,False,False,True
0,1,14.2,52.0,0,0,True,False,False,False,False,False,False
0,1,14.9,49.1,0,0,False,True,False,False,False,False,False
0,1,17.2,52.4,0,0,False,False,True,False,False,False,False
0,1,16.6,64.4,0,1,False,False,False,True,False,False,False
0,1,15.7,44.1,0,0,False,False,False,False,True,False,False
0,1,16.1,47.5,0,0,False,False,False,False,False,True,False
0,1,18.1,48.9,0,0,False,False,False,False,False,False,True
0,1,18.8,65.8,0,1,True,False,False,False,False,False,False
0,1,17.2,90.4,0,1,False,True,False,False,False,False,False
0,1,20.0,67.8,0,0,False,False,True,False,False,False,False
0,1,23.1,55.1,0,0,False,False,False,True,False,False,False
0,1,23.2,50.5,0,0,False,False,False,False,True,False,False
0,1,22.8,52.8,0,0,False,False,False,False,False,True,False
0,1,22.7,51.9,0,0,False,False,False,False,False,False,True
0,1,23.2,50.4,0,0,True,False,False,False,False,False,False
0,1,22.2,50.5,0,0,False,True,False,False,False,False,False
0,1,16.4,90.9,0,1,False,False,True,False,False,False,False
0,1,17.5,93.0,0,1,False,False,False,True,False,False,False
0,1,20.9,64.6,0,0,False,False,False,False,True,False,False
0,1,19.4,61.9,0,0,False,False,False,False,False,True,False
0,1,21.6,66.3,0,0,False,False,False,False,False,False,True
0,1,24.6,67.0,0,0,True,False,False,False,False,False,False
0,1,24.7,71.4,0,1,False,True,False,False,False,False,False
0,1,22.3,83.3,0,1,False,False,True,False,False,False,False
0,1,21.1,90.1,0,1,False,False,False,True,False,False,False
0,1,21.3,65.6,0,0,False,False,False,False,True,False,False
0,1,22.4,59.3,0,0,False,False,False,False,False,True,False
0,1,24.0,52.9,0,0,False,False,False,False,False,False,True
0,1,24.0,55.4,0,0,True,False,False,False,False,False,False
0,1,23.6,67.4,0,0,False,True,False,False,False,False,False
0,1,25.2,68.4,0,0,False,False,True,False,False,False,False
0,1,24.4,71.4,2,1,False,False,False,True,False,False,False
0,1,21.3,55.8,1207,0,False,False,False,False,True,False,False
0,1,22.4,50.0,5592,0,False,False,False,False,False,True,False
0,1,23.3,57.3,4951,0,False,False,False,False,False,False,True
0,1,20.6,66.8,1119,0,True,False,False,False,False,False,False
0,1,21.8,60.0,879,0,False,True,False,False,False,False,False
0,1,21.8,52.3,858,0,False,False,True,False,False,False,False
0,1,21.2,63.1,758,0,False,False,False,True,False,False,False
0,1,22.0,60.4,928,0,False,False,False,False,True,False,False
0,1,24.2,50.5,7700,0,False,False,False,False,False,True,False
0,1,22.9,71.9,4524,1,False,False,False,False,False,False,True
0,1,24.8,57.3,856,0,True,False,False,False,False,False,False
0,1,26.8,53.0,940,0,False,True,False,False,False,False,False
0,1,25.0,72.0,692,1,False,False,True,False,False,False,False
0,1,25.7,76.4,524,1,False,False,False,True,False,False,False
0,1,25.8,76.4,693,1,False,False,False,False,True,False,False
0,1,22.1,92.4,1391,1,False,False,False,False,False,True,False
0,1,23.1,75.8,7113,1,False,False,False,False,False,False,True
0,1,22.5,81.3,783,1,True,False,False,False,False,False,False
0,1,22.3,67.9,798,0,False,True,False,False,False,False,False
0,1,22.2,63.0,909,0,False,False,True,False,False,False,False
0,1,22.9,69.6,540,1,False,False,False,True,False,False,False
0,1,23.8,64.5,1024,0,False,False,False,False,True,False,False
0,1,25.4,62.1,7560,0,False,False,False,False,False,True,False
0,1,25.8,64.6,4372,1,False,False,False,False,False,False,True
0,1,26.5,68.8,798,0,True,False,False,False,False,False,False
0,1,26.0,68.3,518,1,False,True,False,False,False,False,False
